sex,age,ihd,stroke,diabetes,cancerBreast,cancerColorectum,cancerLung,cancerStomach,cancerLiver,cancerKidney,cancerPancreas,cirrhosis
male,53,0.002230135,0.001116029,0.007149125,0,0.000919762,0.000884063,9.75E-05,0.000105647,0.000211826,0.00012189,0.000505495
male,54,0.002349842,0.001220109,0.007279118,0,0.001052411,0.000970557,9.50E-05,0.000104646,0.000230742,0.000142397,0.000527829
male,55,0.002464481,0.001339353,0.007394547,0,0.00119518,0.001065019,9.38E-05,0.000100822,0.000253743,0.000161958,0.000545315
male,56,0.002579414,0.001474879,0.007499985,0,0.001345299,0.001172987,9.51E-05,9.80E-05,0.00027783,0.000181013,0.000559168
male,57,0.0027,0.0016278,0.0076,0,0.0015,0.0013,0.0001,0.0001,0.0003,0.0002,0.0005706
male,58,0.002830198,0.001799263,0.007698534,0,0.001656952,0.001449879,0.000109619,0.00010972,0.000318235,0.000219284,0.000580638
male,59,0.002968353,0.001990536,0.00779701,0,0.001815573,0.001619579,0.000124266,0.000126335,0.000334452,0.000238933,0.000589554
male,60,0.003111409,0.002202917,0.007896218,0,0.001975718,0.001804339,0.000144104,0.00014809,0.000351551,0.00025894,0.00059743
male,61,0.003256311,0.002437706,0.00799695,0,0.002137242,0.0019994,0.000169295,0.000173229,0.000372434,0.000279297,0.000604351
male,62,0.0034,0.0026962,0.0081,0,0.0023,0.0022,0.0002,0.0002,0.0004,0.0003,0.0006104
male,63,0.003541075,0.002978993,0.008205537,0,0.002463629,0.002402023,0.000236047,0.000226672,0.000436034,0.000320973,0.000615605
male,64,0.003684747,0.003283856,0.008311244,0,0.002626896,0.002603929,0.00027592,0.000251613,0.000477852,0.000341872,0.000619775
male,65,0.003837882,0.003607852,0.008414182,0,0.002788348,0.002804824,0.00031777,0.000273219,0.000521653,0.000362284,0.000622662
male,66,0.004007344,0.003948045,0.008511414,0,0.002946533,0.003003812,0.000359746,0.000289884,0.000563636,0.000381797,0.000624019
male,67,0.0042,0.0043015,0.0086,0,0.0031,0.0032,0.0004,0.0003,0.0006,0.0004,0.0006236
male,68,0.004420703,0.004665775,0.008677719,0,0.003247731,0.003392431,0.000437395,0.000302793,0.000628029,0.000416824,0.000621237
male,69,0.004666259,0.005040399,0.008745216,0,0.003390444,0.003579906,0.000473655,0.000300811,0.000649341,0.000433581,0.000617084
male,70,0.004931464,0.005425395,0.008803853,0,0.003529291,0.003761165,0.000511217,0.000297432,0.000666638,0.000451925,0.000611371
male,71,0.005211113,0.005820788,0.008854994,0,0.003665426,0.00393495,0.000552519,0.000296036,0.000682624,0.000473513,0.000604333
male,72,0.0055,0.0062266,0.0089,0,0.0038,0.0041,0.0006,0.0003,0.0007,0.0005,0.0005962
male,73,0.005795314,0.006643209,0.008940388,0,0.003933447,0.004255455,0.000655174,0.000311756,0.000720651,0.000532531,0.000587234
male,74,0.006103817,0.007072412,0.008978293,0,0.004063329,0.004402048,0.000715862,0.000329942,0.000743185,0.000570206,0.000577809
male,75,0.006434662,0.007516361,0.009016004,0,0.004186486,0.004540915,0.000778963,0.000352251,0.000765395,0.000611616,0.000568326
male,76,0.006797005,0.007977206,0.00905581,0,0.004299763,0.004673188,0.000841376,0.000376373,0.000785069,0.000655351,0.000559189
male,77,0.0072,0.0084571,0.0091,0,0.0044,0.0048,0.0009,0.0004,0.0008,0.0007,0.0005508
male,78,0.007650841,0.008957672,0.009151128,0,0.00448488,0.004921751,0.000952311,0.000421384,0.000808568,0.000744253,0.000543481
male,79,0.008148875,0.009478466,0.009212811,0,0.004555441,0.0050359,0.000998099,0.00044102,0.000811518,0.000787196,0.000537237
male,80,0.008691488,0.010018504,0.009288929,0,0.004613563,0.005139175,0.001037731,0.000459964,0.000810183,0.000828011,0.000531992
male,81,0.009276068,0.010576808,0.009383365,0,0.004661123,0.005228299,0.001071576,0.000479272,0.000805899,0.000865885,0.000527672
male,82,0.0099,0.0111524,0.0095,0,0.0047,0.0053,0.0011,0.0005,0.0008,0.0009,0.0005242
male,83,0.010558923,0.011743151,0.009641499,0,0.004731834,0.005352742,0.001123583,0.000522709,0.000793877,0.000929656,0.000521496
male,84,0.011241485,0.012342329,0.009805663,0,0.004757307,0.00539195,0.001143743,0.000545979,0.000789144,0.000954612,0.000519455
male,85,0.011934585,0.012942052,0.009989078,0,0.004776863,0.005424786,0.001162113,0.000567894,0.000787473,0.000974739,0.000517965
male,86,0.012625123,0.013534437,0.010188329,0,0.004790946,0.005458415,0.001180321,0.00058654,0.000790535,0.000989911,0.000516917
male,87,0.0133,0.0141116,0.0104,0,0.0048,0.0055,0.0012,0.0006,0.0008,0.001,0.0005162
male,88,0.013945467,0.014666172,0.010620476,0,0.004804585,0.00555448,0.001222159,0.00060698,0.000816725,0.001005121,0.000515714
